ytid,start,end,labels,cifar_class,cifar_label
AoUn8I-RtRk,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
BFU4nurvCAw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
BYCS5mUdVUg,80.0,90.0,"/m/03k3r,/m/04rlf,/m/06j64v,/m/074ft,/m/0jbk",horse,7
CCffUseBsfM,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
CMKnSInoA7I,3.0,13.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
CRlC9US2Vgs,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
CaYNuuW9rt4,11.0,21.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
CkaCgJWCpdM,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
DegSrwcSF3k,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
DtGG1jd-_eI,8.0,18.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
EJooAyL5dZo,180.0,190.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
ER1c1h89GjA,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
EgpmP9KOQNc,0.0,10.0,"/m/03k3r,/m/0jbk",horse,7
EyAkVnhBJuU,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
FBVbrp2Br2E,70.0,80.0,"/m/03k3r,/m/09x0r",horse,7
FhaYvI1yrUM,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
Flusa6-SaDM,90.0,100.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0ch8v,/m/0jbk",horse,7
GafN7X_ifI0,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
GvRM_UnjJoE,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
HIDb-C5YRa4,10.0,20.0,"/m/03k3r,/m/04rlf,/m/053hz1,/m/09x0r",horse,7
HhUYxDk7_98,18.0,28.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
HxrZDr0Vm5A,30.0,40.0,"/m/03k3r,/m/09x0r,/m/0jbk",horse,7
IlrFGNeZQdo,10.0,20.0,"/m/03k3r,/m/04rlf,/m/09x0r",horse,7
IzmlHf6JXFI,0.0,9.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
J_ZRXchuwNA,30.0,40.0,"/m/03k3r,/m/07rv9rh",horse,7
JqfJ5xfAMbE,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r",horse,7
Juex-zs5Luk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
K4fk9S5UxJc,26.0,36.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
KBXO0J_n1Mc,80.0,90.0,"/m/03k3r,/m/0jbk",horse,7
KHdiD8unGsg,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/0jbk",horse,7
KPiPM6wF0rw,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk",horse,7
L2JwKmIw_kc,6.0,16.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk,/t/dd00125",horse,7
LJbM0DMRM4Q,0.0,7.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
LaiJ0mPbbdk,16.0,26.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
LeKSh68pvMQ,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/0jbk",horse,7
M4wVyP9D5Qk,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
MUC3GjvBI7I,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",horse,7
Mtkhv22SoZ8,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
OYWhhc1k8sI,30.0,40.0,"/m/03k3r,/m/04rlf,/m/0jbk",horse,7
PBqkaGV6yDg,28.0,38.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
Qy6DeQnCHuU,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/0jbk",horse,7
Tqnv3P3DB2E,20.0,30.0,"/m/03k3r,/m/0ytgt",horse,7
WY9C9lG955k,30.0,40.0,"/m/03k3r,/m/09x0r,/m/0jbk",horse,7
YM27M-R0kIA,0.0,9.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
Z1EBPMbaV7w,30.0,40.0,"/m/03k3r,/m/0jbk",horse,7
_Q-g-HiVEGU,0.0,10.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
_xdYMgoI2rY,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
ag4qUrpH9qo,50.0,60.0,"/m/03k3r,/m/0jbk",horse,7
dRXiRijSNOE,30.0,40.0,"/m/015p6,/m/03k3r,/m/06_y0by,/m/09x0r,/m/0ch8v",horse,7
f-DZlg2DFWE,0.0,6.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/0glt670,/m/0jbk",horse,7
gWgWw9oYDcw,0.0,5.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
hEWlxtiO6Sw,150.0,160.0,"/m/03k3r,/m/07rv9rh,/m/0ch8v,/m/0jbk",horse,7
hMsu6w5Ay44,30.0,40.0,"/m/03k3r,/m/07pbtc8,/m/07rv9rh,/m/0jbk",horse,7
kGi-1S9JuiY,0.0,8.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",horse,7
lRyNx9_7NIM,110.0,120.0,"/m/03k3r,/m/06h7j,/m/09x0r,/m/0jbk",horse,7
lilToEjzrv4,20.0,30.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk,/t/dd00129",horse,7
uZ1HeW4bIxo,0.0,10.0,"/m/03k3r,/m/04rlf,/m/05fw6t,/m/09x0r",horse,7
xaVyr2v9G2c,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",horse,7
-3hKkjKmIGE,30.0,40.0,"/m/019jd,/m/06q74",ship,8
-99daJhXYJY,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
-AgbNy9f2sg,80.0,90.0,"/m/019jd,/m/06q74",ship,8
-JOKwS64mRU,150.0,160.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
-fwZGpmJNhw,40.0,50.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
-tL4aWGx01s,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
0Lt4MP0-6Tc,590.0,600.0,"/m/019jd,/m/02rlv9",ship,8
0o4vHYlTPBA,210.0,220.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
0xps9c25LqE,180.0,190.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
1CouJesdH7M,300.0,310.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
1d-J3Tl_cnQ,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
1nYZnNEKI6o,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
2-uMMdsFEWM,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
27rCZL5yPU4,22.0,32.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
2RbcCON6_74,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
2r65xKhUEsc,100.0,110.0,"/m/019jd,/m/01jwx6",ship,8
2sGeZHM4MHs,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
33uEeZcf-P0,20.0,30.0,"/m/019jd,/m/056ks2",ship,8
3K4JqHLgq9I,10.0,20.0,"/m/019jd,/m/03m9d0z,/m/056ks2",ship,8
3ZEzvNaHWPE,10.0,20.0,"/m/019jd,/m/03m9d0z,/m/0hsrw",ship,8
472uoq6erhc,270.0,280.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
49XGcP0ztSE,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
4B3sd0XRFBE,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
4IZkyZOivZg,30.0,40.0,"/m/015p6,/m/019jd,/m/020bb7,/m/03vt0,/m/056ks2,/m/07pggtn,/m/09xqv",ship,8
4PPBsnmS1fY,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
4tQiC9E6Mxc,30.0,40.0,"/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/t/dd00092",ship,8
58xFCNSigdA,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
5LoeIWhgsMU,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
5kM5TBYx07g,200.0,210.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
6mBd8XtwkvM,30.0,40.0,"/m/019jd,/m/02rlv9,/m/034srq,/m/056ks2,/m/05kq4",ship,8
6qi1KV9MoO0,110.0,120.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
6z9Omn1fhjo,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
7HClAwzg7OM,0.0,7.0,"/m/019jd,/m/02rlv9",ship,8
7rVjlroRQ64,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
7vp4IKHCjJM,440.0,450.0,"/m/019jd,/m/056ks2",ship,8
89jNY3OEsig,21.0,31.0,"/m/019jd,/m/02rlv9",ship,8
9BkxqopOLQo,40.0,50.0,"/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
9EzV2FqY2y8,110.0,120.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
9KclZjqfBs4,60.0,70.0,"/m/019jd,/m/056ks2",ship,8
9UP7L34-zus,250.0,260.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
9W--1bU_zjg,550.0,560.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
9j4IROLuOkE,10.0,20.0,"/m/019jd,/m/034srq,/m/05kq4,/m/0hsrw",ship,8
9oxMZQOS6sE,130.0,140.0,"/m/019jd,/m/03m9d0z,/m/06q74",ship,8
9vLYejPyQ4U,20.0,30.0,"/m/019jd,/m/02rlv9",ship,8
9zOzcJmonBw,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
AJzwtVxRLVU,30.0,40.0,"/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4",ship,8
Aai257FTBiQ,80.0,90.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
AeWRWWba3z4,30.0,40.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
AuJ8X3TK3cU,40.0,50.0,"/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
Auxntwy0vKk,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
BCjak4QKscc,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
BEBOP2QIhFU,240.0,250.0,"/m/019jd,/m/07hvw1,/m/07yv9",ship,8
BQWPvKrN07c,10.0,20.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
BVch9SzTjZw,30.0,40.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
BbLkppp3QZc,30.0,40.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0838f,/m/0hsrw,/m/0j6m2,/t/dd00092",ship,8
Bdi9NEo8cDU,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
BmkqueB0Vrs,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
By8_wPVT4zg,190.0,200.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74",ship,8
C2gkVodtiCs,60.0,70.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",ship,8
CEoD4q2RmT8,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
CaiAjixpKiM,40.0,50.0,"/m/019jd,/m/06q74",ship,8
Cpvskfe75FM,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
DBp853aSoHw,160.0,170.0,"/m/019jd,/m/056ks2",ship,8
Dai4HuI98oA,40.0,50.0,"/m/019jd,/m/02rlv9,/m/07ptzwd,/m/0838f",ship,8
Dj6vz-bsHXY,60.0,70.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
DkEqJe6C7ec,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
DlJAz4jGvfY,10.0,20.0,"/m/019jd,/m/056ks2",ship,8
ETiHg0_v210,180.0,190.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",ship,8
En529NXRoEs,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
FC8gpdOevrg,30.0,40.0,"/m/019jd,/m/0hsrw",ship,8
FCWFhArE1UU,380.0,390.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",ship,8
FCjwziBggHE,0.0,10.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
FGSTvZW_toM,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw",ship,8
FLgXwU-TviI,23.0,33.0,"/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092",ship,8
FO6arunsodo,30.0,40.0,"/m/019jd,/m/034srq,/m/056ks2,/m/05kq4",ship,8
FPRRNfbcULA,270.0,280.0,"/m/019jd,/m/034srq,/m/05kq4,/m/0hsrw",ship,8
FdcMiOManIY,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
G-f6qIJF8Pk,50.0,60.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
GJvWWCx2UuU,90.0,100.0,"/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092",ship,8
GQyqKgXee8A,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/056ks2,/m/05kq4",ship,8
GaU7LoZ83MM,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
Gttkx710NRs,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
H0adZlMICzE,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
H7hEryN8el8,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
HDws6xj6J40,20.0,30.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
HVatUaplyVU,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
HlAUTsWZ2ZE,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
HlfrF6l4IEU,20.0,30.0,"/m/019jd,/m/02rlv9",ship,8
Hv7S-JYaCrQ,80.0,90.0,"/m/019jd,/m/056ks2",ship,8
I3zwXIKToXc,20.0,30.0,"/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092",ship,8
ICdovrQhhrw,230.0,240.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
ICtHsbPozLU,180.0,190.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
IG6WjOnMnV4,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
ISUgb6HjLbI,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
IXVXGMPG0dA,180.0,190.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",ship,8
JhnGB9Z36no,30.0,40.0,"/m/019jd,/m/0hsrw",ship,8
JnL40ryM1cM,20.0,30.0,"/m/019jd,/m/06q74",ship,8
JzDXNC3r-FM,30.0,40.0,"/m/019jd,/m/056ks2,/m/05kq4",ship,8
KJB3uyw4C48,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
KeOziRUc5C0,22.0,32.0,"/m/019jd,/m/02rlv9",ship,8
KxYxPc7alVk,30.0,40.0,"/m/019jd,/m/02rlv9,/m/056ks2",ship,8
L3Xr_NVi7UM,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
LEf1_b44ZFo,8.0,18.0,"/m/019jd,/m/056ks2",ship,8
LFYCwnYoEBE,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
LMC-xXt6A1g,0.0,10.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
LSvtwiycIIU,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
LzLvMuwX9Vw,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
MQhD1V14Spw,50.0,60.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
Mo-mp5wIwI4,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
MtXS_LO3nNU,50.0,60.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
NK7VOuhiSxE,450.0,460.0,"/m/019jd,/m/02rlv9",ship,8
NOTwJRnmrTY,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
NWjZK1EFZBc,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
NviacwFRP4c,320.0,330.0,"/m/019jd,/m/07yv9,/m/0939n_,/m/09x0r",ship,8
O3mvnbutoqs,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092",ship,8
OMo7qvmsMu4,14.0,24.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
OjPPHeQXdZk,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
OplcFe9OOMA,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
Oq1ygfvQhj0,10.0,20.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
Oy0GCazM2QY,40.0,50.0,"/m/019jd,/m/02rlv9",ship,8
PQch5VojZVA,4.0,14.0,"/m/019jd,/m/056ks2",ship,8
Q6HbpMxB_fg,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
Q975D6bpK_c,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
QXNgo7S7Cxw,130.0,140.0,"/m/019jd,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
QXtF7cWgq3M,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
Qhgf--hnohY,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/056ks2",ship,8
QiZ93oKvcjI,10.0,20.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
QkBBROJPasI,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
QwuuTg49fuE,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
RCUxQ1Avdyw,480.0,490.0,"/m/019jd,/m/056ks2",ship,8
RfGSlaxcN0w,30.0,40.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",ship,8
S5ONWWKaMIA,90.0,100.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
S84hwHc_Duk,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
SYc9bkfVIpE,70.0,80.0,"/m/019jd,/m/06q74",ship,8
SsB-AP-fcSY,50.0,60.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
TNK2G4wY46g,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
TYoYRlICcZU,440.0,450.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
TeA1puWNGgw,350.0,360.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
Tu7qBSgKyBU,0.0,10.0,"/m/019jd,/m/06q74",ship,8
U8wU3xFj3TA,380.0,390.0,"/m/03m9d0z,/m/06q74",ship,8
UCQlK6cYyPk,50.0,60.0,"/m/019jd,/m/07rrlb6,/m/07yv9,/m/09x0r",ship,8
UCuylpOa2IE,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
UKMMD3z4qX4,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
ULW0iSZ7kpc,480.0,490.0,"/m/019jd,/m/056ks2",ship,8
V6t1-z0VDS4,240.0,250.0,"/m/019jd,/m/0hsrw",ship,8
W8b5T4LJCOw,10.0,20.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
WKVPTC1sfWE,10.0,20.0,"/m/019jd,/m/0hsrw",ship,8
WdD4TtenRPA,60.0,70.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/056ks2,/m/05kq4,/t/dd00092",ship,8
X18W4Eowzfw,90.0,100.0,"/m/019jd,/m/06q74",ship,8
X2Urv2KkQqU,220.0,230.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
X5s1jA9YJlo,30.0,40.0,"/m/019jd,/m/02rlv9,/m/034srq,/m/05kq4",ship,8
Xug8OJNzEvI,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
Xy8fR4pJNmo,200.0,210.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
YGYKAG2q19o,370.0,380.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
YkJ9ibE9DbA,10.0,20.0,"/m/019jd,/m/056ks2",ship,8
YnPBQQ9WQXA,22.0,32.0,"/m/019jd,/m/056ks2",ship,8
YrCByX3Lm8Y,50.0,60.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
Yxdd4q90B0E,20.0,30.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
YyZkOm4Q9Is,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
ZJC1zEC8G88,350.0,360.0,"/m/019jd,/m/02rlv9,/m/03m9d0z",ship,8
ZQ0WfE3nAEU,230.0,240.0,"/m/019jd,/m/07hvw1,/m/09x0r,/t/dd00129",ship,8
ZaeARmx4m0k,30.0,40.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
_76zOFOi7Xo,200.0,210.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
_MXjq0eaIVk,60.0,70.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",ship,8
_lGsMYx8ezI,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
_q7bllBtC2A,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
a6HE939n-Jk,0.0,10.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
aLShWsDr7oQ,100.0,110.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
aceU1El-9mg,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
ak9HTVq5mBw,460.0,470.0,"/m/019jd,/m/06q74",ship,8
atIbBTqPJwI,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
biXc4YxaeRs,0.0,10.0,"/m/019jd,/m/06q74",ship,8
c65F3Bvn2y8,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092",ship,8
cEHnqMIacho,0.0,10.0,"/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092",ship,8
cRW9tA0SOe0,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
ci0SHipBCMs,360.0,370.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
cwunY0NgTi4,20.0,30.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
erTNk5mXucI,40.0,50.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
faWvKxwpJX8,0.0,10.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
fvYPQygklIo,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/03qtwd,/m/06q74,/t/dd00092",ship,8
g1cdo9nKQHY,30.0,40.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
gh2cTFdUM74,210.0,220.0,"/m/019jd,/m/05kq4,/m/0hsrw",ship,8
guhbZzPfyG4,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",ship,8
hMvUaNs5kQo,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
hRFkyZxZZD8,70.0,80.0,"/m/019jd,/m/05x_td,/m/0912c9",ship,8
hcGOcwEtOSo,460.0,470.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
hgYhAX3IndE,30.0,40.0,"/m/019jd,/m/0hsrw",ship,8
hjYJ6aibhis,410.0,420.0,"/m/019jd,/m/056ks2",ship,8
hnKRraemix8,400.0,410.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",ship,8
i01v4hjbMlA,30.0,40.0,"/m/019jd,/m/06q74",ship,8
iM-bJMBkakI,30.0,40.0,"/m/019jd,/m/02rlv9",ship,8
iT0_wwcRMQg,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
iY1nWLSPwJc,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/056ks2",ship,8
jykd6wWnbDw,210.0,220.0,"/m/019jd,/m/056ks2",ship,8
kHlH-Ys2CSs,150.0,160.0,"/m/019jd,/m/02rlv9,/m/05kq4",ship,8
k_WuEN7rANM,30.0,40.0,"/m/019jd,/m/056ks2",ship,8
keDDfzMRHfg,80.0,90.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",ship,8
